Richness,InvSimp,Shannon,Even,author,Dataset,BootType
38,21.04280155642023,3.3223534479302157,0.9133401387749174,solo,CHN & USA excluded,MirrorvPW
43,27.272463768115944,3.5301448551600076,0.9385687404481672,solo,CHN & USA excluded,MirrorvPW
40,26.315789473684212,3.465500084096017,0.9394451966250074,solo,CHN & USA excluded,MirrorvPW
41,24.845433255269324,3.4373195259632636,0.9256100229700912,solo,CHN & USA excluded,MirrorvPW
41,24.01,3.4334430861944902,0.9245661655467954,solo,CHN & USA excluded,MirrorvPW
40,16.51266586248492,3.256532906802033,0.8827973229567752,solo,CHN & USA excluded,MirrorvPW
41,21.385744234800836,3.378376257955151,0.909737631927355,solo,CHN & USA excluded,MirrorvPW
40,23.450574712643675,3.386049265720732,0.9179072690880479,solo,CHN & USA excluded,MirrorvPW
43,25.69521410579345,3.4952792893971796,0.9292989423277875,solo,CHN & USA excluded,MirrorvPW
37,21.695296523517385,3.3183954695784132,0.9189894508425418,solo,CHN & USA excluded,MirrorvPW
38,23.01301518438178,3.3555817218228103,0.9224748430632946,solo,CHN & USA excluded,MirrorvPW
37,22.22448979591837,3.332095001520111,0.922783370359163,solo,CHN & USA excluded,MirrorvPW
38,21.097046413502106,3.3156024807042774,0.9114842467274157,solo,CHN & USA excluded,MirrorvPW
39,23.017699115044245,3.3789705078373418,0.9223184524292202,solo,CHN & USA excluded,MirrorvPW
38,22.090909090909093,3.335242217897519,0.916883359306709,solo,CHN & USA excluded,MirrorvPW
40,21.891013384321226,3.3618509211820222,0.9113474601163225,solo,CHN & USA excluded,MirrorvPW
35,21.831683168316832,3.2782520776401083,0.9220622062715222,solo,CHN & USA excluded,MirrorvPW
38,18.344425956738768,3.2525227470936215,0.8941431499558685,solo,CHN & USA excluded,MirrorvPW
36,23.463840399002496,3.3459646624678268,0.9337092170941257,solo,CHN & USA excluded,MirrorvPW
42,21.60714285714286,3.3929540479307345,0.9077725948097697,solo,CHN & USA excluded,MirrorvPW
42,23.915401301518436,3.444825535010235,0.9216506237360726,solo,CHN & USA excluded,MirrorvPW
46,28.231155778894472,3.572099437012877,0.9329939963268773,solo,CHN & USA excluded,MirrorvPW
37,18.450434782608696,3.2518192927569687,0.9005519846823954,solo,CHN & USA excluded,MirrorvPW
37,21.352941176470587,3.3178278244572823,0.918832248398492,solo,CHN & USA excluded,MirrorvPW
39,24.205073995771674,3.390789459141326,0.9255445347080513,solo,CHN & USA excluded,MirrorvPW
39,24.21551724137931,3.3921048902818236,0.9259035927143189,solo,CHN & USA excluded,MirrorvPW
37,23.823788546255507,3.357250810122294,0.929749967000448,solo,CHN & USA excluded,MirrorvPW
41,22.148225469728605,3.3796667710804753,0.9100851445384324,solo,CHN & USA excluded,MirrorvPW
41,19.47826086956522,3.3401309153235754,0.8994388301417424,solo,CHN & USA excluded,MirrorvPW
36,21.432323232323235,3.2982305231735056,0.9203887518994066,solo,CHN & USA excluded,MirrorvPW
44,26.009259259259263,3.4980821311009564,0.9243939837864149,solo,CHN & USA excluded,MirrorvPW
41,23.013015184381782,3.3937090884582024,0.913866494980943,solo,CHN & USA excluded,MirrorvPW
40,16.82,3.257789729468784,0.8831380287679529,solo,CHN & USA excluded,MirrorvPW
43,24.166287015945333,3.4505155676561103,0.9173974958840598,solo,CHN & USA excluded,MirrorvPW
42,23.01670146137787,3.440923362868377,0.9206066116803334,solo,CHN & USA excluded,MirrorvPW
38,22.53103448275862,3.356620263629848,0.9227603460758518,solo,CHN & USA excluded,MirrorvPW
40,24.580722891566264,3.4352869271514317,0.93125486204769,solo,CHN & USA excluded,MirrorvPW
39,22.953161592505857,3.3735179814179435,0.9208301394305407,solo,CHN & USA excluded,MirrorvPW
35,19.6078431372549,3.2198447740792497,0.9056341934438863,solo,CHN & USA excluded,MirrorvPW
38,18.259896729776248,3.2399929510327508,0.8906986140711671,solo,CHN & USA excluded,MirrorvPW
40,24.748898678414097,3.4261476532331296,0.9287773416971375,solo,CHN & USA excluded,MirrorvPW
39,22.69260700389105,3.401380921729499,0.9284355636059443,solo,CHN & USA excluded,MirrorvPW
38,22.224400871459693,3.360542951753587,0.9238387227661881,solo,CHN & USA excluded,MirrorvPW
44,25.728089887640454,3.4911301665244667,0.9225568759115405,solo,CHN & USA excluded,MirrorvPW
38,22.321663019693652,3.3449820962954284,0.9195609256845846,solo,CHN & USA excluded,MirrorvPW
40,23.11934156378601,3.373332598344745,0.914459970922258,solo,CHN & USA excluded,MirrorvPW
40,24.32034632034632,3.427376254143361,0.9291103970125832,solo,CHN & USA excluded,MirrorvPW
36,22.717344753747327,3.327568376168394,0.9285756356577294,solo,CHN & USA excluded,MirrorvPW
40,21.89473684210526,3.356999308505946,0.9100322605451722,solo,CHN & USA excluded,MirrorvPW
39,24.099391480730223,3.3963952011967846,0.9270746692047318,solo,CHN & USA excluded,MirrorvPW
39,20.449225473321857,3.331267505963569,0.9092975163889686,solo,CHN & USA excluded,MirrorvPW
41,19.272611464968154,3.329176436966425,0.8964889807351919,solo,CHN & USA excluded,MirrorvPW
42,22.831050228310502,3.41668424016951,0.9141215219922835,solo,CHN & USA excluded,MirrorvPW
40,22.005988023952096,3.3720810586336847,0.9141206972412856,solo,CHN & USA excluded,MirrorvPW
37,22.23076923076923,3.3258828044256257,0.9210629775823755,solo,CHN & USA excluded,MirrorvPW
33,20.161290322580644,3.219433140769636,0.9207568078072065,solo,CHN & USA excluded,MirrorvPW
40,21.52490421455939,3.3407648165577504,0.9056313327972918,solo,CHN & USA excluded,MirrorvPW
43,25.42081447963801,3.4750265686476265,0.9239142990951531,solo,CHN & USA excluded,MirrorvPW
39,18.77777777777778,3.292762887234788,0.8987873564822945,solo,CHN & USA excluded,MirrorvPW
42,21.799999999999997,3.3719134287760926,0.9021432531869257,solo,CHN & USA excluded,MirrorvPW
41,23.88992974238876,3.4189496511936137,0.9206633370192912,solo,CHN & USA excluded,MirrorvPW
38,21.097046413502106,3.3418353224957382,0.9186958537216082,solo,CHN & USA excluded,MirrorvPW
43,24.790744466800806,3.4495970808099665,0.9171532954113673,solo,CHN & USA excluded,MirrorvPW
41,16.791342952275247,3.254993693614771,0.8765128655503616,solo,CHN & USA excluded,MirrorvPW
44,26.676923076923078,3.517908951503111,0.9296333672000905,solo,CHN & USA excluded,MirrorvPW
42,22.533333333333335,3.422377559843778,0.9156447490978624,solo,CHN & USA excluded,MirrorvPW
38,19.836734693877553,3.289643609623515,0.9043479563576736,solo,CHN & USA excluded,MirrorvPW
40,25.5,3.4517705224301176,0.9357233179795592,solo,CHN & USA excluded,MirrorvPW
42,24.75247524752475,3.451908161152385,0.923545554766762,solo,CHN & USA excluded,MirrorvPW
38,16.84713375796178,3.210639800688463,0.8826292106109077,solo,CHN & USA excluded,MirrorvPW
42,25.941176470588236,3.475882514121301,0.9299598062703304,solo,CHN & USA excluded,MirrorvPW
38,18.90909090909091,3.2691883099578423,0.8987246394745867,solo,CHN & USA excluded,MirrorvPW
37,21.874226804123715,3.3251580437647323,0.9208622638917222,solo,CHN & USA excluded,MirrorvPW
44,24.887133182844245,3.4969318804926406,0.9240900215858936,solo,CHN & USA excluded,MirrorvPW
35,20.498910675381264,3.2612776878596668,0.9172878805270744,solo,CHN & USA excluded,MirrorvPW
34,22.005988023952096,3.2867192024031953,0.9320428752136594,solo,CHN & USA excluded,MirrorvPW
41,23.41308793456033,3.4184515407523013,0.9205292045903615,solo,CHN & USA excluded,MirrorvPW
41,16.679623085983508,3.27360969415309,0.8815258288654481,solo,CHN & USA excluded,MirrorvPW
37,20.934256055363324,3.299210420228061,0.9136763836905104,solo,CHN & USA excluded,MirrorvPW
42,25.498886414253903,3.4616676449920205,0.9261566694013716,solo,CHN & USA excluded,MirrorvPW
38,23.017699115044245,3.363011028141934,0.9245172156677919,solo,CHN & USA excluded,MirrorvPW
39,21.76119402985075,3.352479005675241,0.915087373844781,solo,CHN & USA excluded,MirrorvPW
36,18.676998368678632,3.218538187194046,0.8981501821169924,solo,CHN & USA excluded,MirrorvPW
41,27.37894736842105,3.497673769754865,0.9418623651106234,solo,CHN & USA excluded,MirrorvPW
43,25.95674300254453,3.4885694460585537,0.9275149789298739,solo,CHN & USA excluded,MirrorvPW
62,25.455578349376676,3.5378663061815856,0.8572210100551237,author_first,CHN & USA excluded,MirrorvPW
66,27.280958619095323,3.622341271662025,0.8645918326697236,author_first,CHN & USA excluded,MirrorvPW
59,24.75180032161085,3.499404098562919,0.8582150738537354,author_first,CHN & USA excluded,MirrorvPW
64,23.446367689483345,3.4667182330691544,0.8335695338347032,author_first,CHN & USA excluded,MirrorvPW
62,23.460267729991457,3.5022266506068833,0.8485855617634848,author_first,CHN & USA excluded,MirrorvPW
60,24.739632701421804,3.522249001717026,0.860271759786972,author_first,CHN & USA excluded,MirrorvPW
56,24.194487814812298,3.4912713505561506,0.8673208253062082,author_first,CHN & USA excluded,MirrorvPW
59,22.624588219791804,3.459730458748922,0.848485269931691,author_first,CHN & USA excluded,MirrorvPW
59,23.949579831932773,3.4869793726604605,0.855167958757091,author_first,CHN & USA excluded,MirrorvPW
64,25.503327370304117,3.565651169855664,0.8573578767151163,author_first,CHN & USA excluded,MirrorvPW
61,23.643447858535602,3.4902234182627483,0.8490222598850343,author_first,CHN & USA excluded,MirrorvPW
59,25.98843809123397,3.5308955153184427,0.8659382197938398,author_first,CHN & USA excluded,MirrorvPW
62,25.332737030411447,3.524841894280496,0.8540652097622417,author_first,CHN & USA excluded,MirrorvPW
67,24.982058274723695,3.5587119569963934,0.8463667333456256,author_first,CHN & USA excluded,MirrorvPW
66,24.51129633691599,3.5387817816799103,0.8446475902136736,author_first,CHN & USA excluded,MirrorvPW
60,24.746065195917023,3.500375758379788,0.8549294533433329,author_first,CHN & USA excluded,MirrorvPW
64,27.460832795814518,3.614021278085539,0.8689884292602003,author_first,CHN & USA excluded,MirrorvPW
65,25.72201257861635,3.586711552807152,0.8592186878954388,author_first,CHN & USA excluded,MirrorvPW
62,24.10866141732284,3.496780548437712,0.8472659773591326,author_first,CHN & USA excluded,MirrorvPW
64,25.622165570911044,3.556324643858802,0.8551153212477172,author_first,CHN & USA excluded,MirrorvPW
60,25.134654239718436,3.519093299196325,0.8595010130965693,author_first,CHN & USA excluded,MirrorvPW
57,23.500293427230044,3.4712517845646667,0.8585722897409267,author_first,CHN & USA excluded,MirrorvPW
63,25.788335038737028,3.5537202449786567,0.8577370710012544,author_first,CHN & USA excluded,MirrorvPW
69,25.813909927518527,3.5953995207321823,0.8491518852509757,author_first,CHN & USA excluded,MirrorvPW
63,23.01679420329112,3.5069247933587104,0.8464423739396644,author_first,CHN & USA excluded,MirrorvPW
61,25.68184311574328,3.541645997002551,0.8615311765871388,author_first,CHN & USA excluded,MirrorvPW
62,27.037894403044238,3.5747226948059114,0.8661512713904166,author_first,CHN & USA excluded,MirrorvPW
62,23.393948526309444,3.471746548002199,0.8412002673288934,author_first,CHN & USA excluded,MirrorvPW
62,23.1493162154619,3.4622433878784373,0.8388976623644907,author_first,CHN & USA excluded,MirrorvPW
63,23.787128712871286,3.46633401853351,0.8366452571414489,author_first,CHN & USA excluded,MirrorvPW
59,25.38637157020177,3.5183839644254795,0.8628698112102072,author_first,CHN & USA excluded,MirrorvPW
65,25.045722916380612,3.5487665700082225,0.8501287352040399,author_first,CHN & USA excluded,MirrorvPW
67,24.502831555379952,3.5468590480887556,0.8435477617868069,author_first,CHN & USA excluded,MirrorvPW
60,24.22086554439708,3.5072052333122157,0.8565974797706742,author_first,CHN & USA excluded,MirrorvPW
68,25.062852867151893,3.5549932597040086,0.8425137499673403,author_first,CHN & USA excluded,MirrorvPW
61,23.87170025546409,3.5122325135295522,0.8543761325636916,author_first,CHN & USA excluded,MirrorvPW
71,25.983685220729367,3.5953933582096,0.8434584491259352,author_first,CHN & USA excluded,MirrorvPW
57,24.43720702441755,3.472843929874983,0.8589660876932265,author_first,CHN & USA excluded,MirrorvPW
68,26.645,3.5913671520611934,0.8511341613751842,author_first,CHN & USA excluded,MirrorvPW
57,25.655239370605962,3.5203358020456097,0.8707126298527236,author_first,CHN & USA excluded,MirrorvPW
62,24.951437343008653,3.5146422666125923,0.8515938514985362,author_first,CHN & USA excluded,MirrorvPW
63,23.313016598346884,3.4824865313227797,0.8405438783198477,author_first,CHN & USA excluded,MirrorvPW
61,23.707560436616888,3.50423117524448,0.8524297487656373,author_first,CHN & USA excluded,MirrorvPW
61,26.406237075026883,3.5786891951941704,0.8705422042701955,author_first,CHN & USA excluded,MirrorvPW
64,26.279786774240023,3.554340072181451,0.8546381326281833,author_first,CHN & USA excluded,MirrorvPW
59,26.185450663413146,3.553172765816904,0.8714016277465385,author_first,CHN & USA excluded,MirrorvPW
58,24.79243599423433,3.4861332684071304,0.8585598318588387,author_first,CHN & USA excluded,MirrorvPW
65,24.132410756408238,3.5249928786686264,0.8444336020497576,author_first,CHN & USA excluded,MirrorvPW
63,24.374087179101107,3.5149756275686386,0.8483855485505802,author_first,CHN & USA excluded,MirrorvPW
65,24.50302560124127,3.5208788525251715,0.8434480619267499,author_first,CHN & USA excluded,MirrorvPW
65,28.0006943239021,3.612512530698518,0.8653994699415691,author_first,CHN & USA excluded,MirrorvPW
56,24.947116480510598,3.49711137085073,0.8687716352585463,author_first,CHN & USA excluded,MirrorvPW
59,25.132644512705948,3.509904938472829,0.8607903634873364,author_first,CHN & USA excluded,MirrorvPW
63,24.50432933313079,3.5357260869525264,0.8533939445488345,author_first,CHN & USA excluded,MirrorvPW
63,24.41993833504625,3.5302982854703373,0.8520838733489736,author_first,CHN & USA excluded,MirrorvPW
61,25.21177709257727,3.5520151631097834,0.864053551743818,author_first,CHN & USA excluded,MirrorvPW
63,24.19210722263589,3.5085952329656314,0.8468455564855468,author_first,CHN & USA excluded,MirrorvPW
62,25.17496765847348,3.529334533190343,0.8551537710957727,author_first,CHN & USA excluded,MirrorvPW
65,26.528454070201644,3.589265975722128,0.8598306155269256,author_first,CHN & USA excluded,MirrorvPW
68,26.8552117753079,3.5909524707039067,0.8510358841859333,author_first,CHN & USA excluded,MirrorvPW
63,26.46569827109813,3.5673705123985893,0.8610317423844902,author_first,CHN & USA excluded,MirrorvPW
65,24.100874050723597,3.523538159771103,0.8440851152411631,author_first,CHN & USA excluded,MirrorvPW
64,24.22366322213746,3.494527516527658,0.840256253057413,author_first,CHN & USA excluded,MirrorvPW
67,25.977475500950707,3.585724476255032,0.8527911076587594,author_first,CHN & USA excluded,MirrorvPW
70,26.034071054164244,3.5817026072325797,0.8430520462357546,author_first,CHN & USA excluded,MirrorvPW
64,24.080041365046537,3.51040968860024,0.8440751082053561,author_first,CHN & USA excluded,MirrorvPW
72,24.148834429169156,3.529558859720866,0.8253061523851016,author_first,CHN & USA excluded,MirrorvPW
70,25.074340684510176,3.5571451876673934,0.8372717833035686,author_first,CHN & USA excluded,MirrorvPW
64,28.081639238464017,3.620283596353643,0.8704941985118438,author_first,CHN & USA excluded,MirrorvPW
61,24.88777756809461,3.522220202507192,0.8568057106309447,author_first,CHN & USA excluded,MirrorvPW
62,24.82469672533483,3.514031992741933,0.8514459828289647,author_first,CHN & USA excluded,MirrorvPW
63,24.006712338246487,3.5271017784496945,0.8513123543828437,author_first,CHN & USA excluded,MirrorvPW
62,25.426922170737452,3.552045359291481,0.8606565786087609,author_first,CHN & USA excluded,MirrorvPW
67,25.918956792526277,3.5835304132914922,0.8522692947315976,author_first,CHN & USA excluded,MirrorvPW
62,25.568434032059187,3.540170222195712,0.8577792463031303,author_first,CHN & USA excluded,MirrorvPW
63,24.77345911057522,3.538366043271394,0.8540311326909559,author_first,CHN & USA excluded,MirrorvPW
57,22.509375,3.421769652437586,0.8463334807699034,author_first,CHN & USA excluded,MirrorvPW
65,24.236899563318776,3.530085060890907,0.8456534654436032,author_first,CHN & USA excluded,MirrorvPW
62,25.210449821960612,3.539307160483122,0.8575701274249766,author_first,CHN & USA excluded,MirrorvPW
62,24.47804841933812,3.520216737405126,0.8529445394753399,author_first,CHN & USA excluded,MirrorvPW
59,21.415977961432507,3.418874833903148,0.838465588835485,author_first,CHN & USA excluded,MirrorvPW
59,24.957596694438802,3.508653692169893,0.8604835002591873,author_first,CHN & USA excluded,MirrorvPW
65,25.803148315159465,3.5642616070642643,0.8538406660945413,author_first,CHN & USA excluded,MirrorvPW
67,24.845549544208108,3.5599285966455168,0.8466560861614563,author_first,CHN & USA excluded,MirrorvPW
68,25.92833550963976,3.5892108194436516,0.8506231224653851,author_first,CHN & USA excluded,MirrorvPW
67,24.3848934999607,3.5288317583551874,0.839260340240121,author_first,CHN & USA excluded,MirrorvPW
60,25.406429569808978,3.548253727689414,0.8666231368089085,author_first,CHN & USA excluded,MirrorvPW
64,25.463614838200474,3.5471467169974686,0.852908496319636,author_first,CHN & USA excluded,MirrorvPW
61,24.16920045045045,3.495845542565058,0.8503898825579912,author_first,CHN & USA excluded,MirrorvPW
64,26.619324103022183,3.579418630134614,0.8606682511601291,author_first,CHN & USA excluded,MirrorvPW
61,26.704270028466855,3.560365038561846,0.8660847197455495,author_first,CHN & USA excluded,MirrorvPW
67,23.093135842314563,3.495853961602696,0.8314172468828548,author_first,CHN & USA excluded,MirrorvPW
62,25.737881143938882,3.5219891564110477,0.8533739945985712,author_first,CHN & USA excluded,MirrorvPW
55,25.66418307610431,3.5293362803670605,0.8807194503749053,author_first,CHN & USA excluded,MirrorvPW
57,23.22341444721211,3.4615710288014863,0.8561778714855368,author_first,CHN & USA excluded,MirrorvPW
63,25.83717357910906,3.5546694982098637,0.8579661857401887,author_first,CHN & USA excluded,MirrorvPW
62,24.163265306122447,3.5259827379312663,0.8543416348902685,author_first,CHN & USA excluded,MirrorvPW
66,25.0726468730259,3.5174494059122012,0.8395559115238465,author_first,CHN & USA excluded,MirrorvPW
59,24.079867986798682,3.509248603595138,0.8606293999433542,author_first,CHN & USA excluded,MirrorvPW
63,25.129885511251484,3.536262068439997,0.8535233107227261,author_first,CHN & USA excluded,MirrorvPW
61,23.974131871221708,3.4913622427636115,0.8492992872370015,author_first,CHN & USA excluded,MirrorvPW
66,27.561006092798,3.6082050357948696,0.8612177513342487,author_first,CHN & USA excluded,MirrorvPW
59,22.83204134366925,3.4675644584148766,0.850406527497986,author_first,CHN & USA excluded,MirrorvPW
62,25.89551391254969,3.535690332565488,0.8566937741056517,author_first,CHN & USA excluded,MirrorvPW
71,27.396739130434785,3.640391417410855,0.8540147330832676,author_first,CHN & USA excluded,MirrorvPW
68,25.75250206938069,3.585412021085609,0.8497228282549059,author_first,CHN & USA excluded,MirrorvPW
65,23.780571428571427,3.509650275169215,0.8407581875499921,author_first,CHN & USA excluded,MirrorvPW
62,25.404017560196888,3.5174626606254042,0.8522772297822752,author_first,CHN & USA excluded,MirrorvPW
64,24.137361458705755,3.525644894412924,0.8477384008508365,author_first,CHN & USA excluded,MirrorvPW
65,24.480957839765637,3.519807618266741,0.8431914412087451,author_first,CHN & USA excluded,MirrorvPW
63,25.10102087460003,3.5476365662134577,0.8562686952020204,author_first,CHN & USA excluded,MirrorvPW
65,23.417621385706493,3.5102627951897407,0.8409049204669264,author_first,CHN & USA excluded,MirrorvPW
65,23.840371621621617,3.5079662061061647,0.840354758506598,author_first,CHN & USA excluded,MirrorvPW
67,24.65217391304348,3.5478013948447655,0.8437718796573176,author_first,CHN & USA excluded,MirrorvPW
64,23.879447374285082,3.521736098934893,0.8467985342088357,author_first,CHN & USA excluded,MirrorvPW
59,23.443364122508505,3.479557762041516,0.8533478379805087,author_first,CHN & USA excluded,MirrorvPW
63,25.320852492518792,3.5457276156864874,0.8558079449119538,author_first,CHN & USA excluded,MirrorvPW
61,22.823782502961897,3.4666823019352004,0.8432957119282334,author_first,CHN & USA excluded,MirrorvPW
63,23.74029640084686,3.500912037571651,0.8449911163330124,author_first,CHN & USA excluded,MirrorvPW
65,23.866554425005493,3.548846113319688,0.8501477902907681,author_first,CHN & USA excluded,MirrorvPW
63,25.94945429212787,3.56742670725852,0.8610453057522399,author_first,CHN & USA excluded,MirrorvPW
57,22.8196350261706,3.451550057550363,0.8536993050298385,author_first,CHN & USA excluded,MirrorvPW
60,24.732857885744004,3.5007015827684045,0.8550090324758814,author_first,CHN & USA excluded,MirrorvPW
60,24.498221931925393,3.5040209527707677,0.8558197532034407,author_first,CHN & USA excluded,MirrorvPW
73,25.63616557734205,3.59619166663586,0.8381833498170298,author_first,CHN & USA excluded,MirrorvPW
66,24.33744268210178,3.553876583458836,0.8482504650824569,author_first,CHN & USA excluded,MirrorvPW
65,25.935109449248266,3.556375400408269,0.8519514770600527,author_first,CHN & USA excluded,MirrorvPW
56,22.234249823751846,3.4360189926366265,0.8535947307523598,author_first,CHN & USA excluded,MirrorvPW
64,25.18304488119683,3.525155956372529,0.8476208361031399,author_first,CHN & USA excluded,MirrorvPW
57,24.97059773828756,3.5281844376224223,0.8726538952626516,author_first,CHN & USA excluded,MirrorvPW
61,24.318386857873833,3.5187524816125824,0.8559621622737862,author_first,CHN & USA excluded,MirrorvPW
64,24.59718687206966,3.535397755454081,0.8500834682272626,author_first,CHN & USA excluded,MirrorvPW
66,25.176561465460164,3.547151700134622,0.8466453487331891,author_first,CHN & USA excluded,MirrorvPW
58,25.615287072913,3.53110064183495,0.8696343311957394,author_first,CHN & USA excluded,MirrorvPW
62,22.967413721985427,3.4696625548408435,0.8406953181397158,author_first,CHN & USA excluded,MirrorvPW
67,22.28132851277652,3.4910266483877765,0.830269169329538,author_first,CHN & USA excluded,MirrorvPW
59,26.457416267942584,3.544552256460182,0.8692874817760076,author_first,CHN & USA excluded,MirrorvPW
64,25.883323682686743,3.553602430198943,0.854460767223164,author_first,CHN & USA excluded,MirrorvPW
61,24.192164572070492,3.498010915187562,0.850916625215161,author_first,CHN & USA excluded,MirrorvPW
64,23.554614908114804,3.5110463938479146,0.8442282034559109,author_first,CHN & USA excluded,MirrorvPW
62,22.111497289031,3.4721412618055014,0.8412959060376141,author_first,CHN & USA excluded,MirrorvPW
62,23.31695630408353,3.4996884904309997,0.8479705684196575,author_first,CHN & USA excluded,MirrorvPW
61,22.595580110497238,3.4839607537824455,0.84749882114981,author_first,CHN & USA excluded,MirrorvPW
57,23.66680737301252,3.4797525877240734,0.8606748609418009,author_first,CHN & USA excluded,MirrorvPW
64,23.676800432374,3.50715080357589,0.84329151199478,author_first,CHN & USA excluded,MirrorvPW
61,23.46756409389163,3.46757420989803,0.8435126750344485,author_first,CHN & USA excluded,MirrorvPW
57,24.696739615899958,3.5105167289872936,0.8682840004815272,author_first,CHN & USA excluded,MirrorvPW
70,27.358626073380172,3.624253024252948,0.8530674551267018,author_first,CHN & USA excluded,MirrorvPW
60,22.83956031105654,3.483966288057844,0.8509216151966972,author_first,CHN & USA excluded,MirrorvPW
64,25.44527402700556,3.56601741369118,0.8574459397426588,author_first,CHN & USA excluded,MirrorvPW
65,22.834661866803803,3.490831434452685,0.8362500191650782,author_first,CHN & USA excluded,MirrorvPW
64,25.59252227252811,3.557351847850704,0.8553623115985669,author_first,CHN & USA excluded,MirrorvPW
63,24.85901844326352,3.5244185498321143,0.8506647219029033,author_first,CHN & USA excluded,MirrorvPW
62,25.09560202876398,3.538467515529683,0.8573666824011167,author_first,CHN & USA excluded,MirrorvPW
63,21.22109057618584,3.4301998109435696,0.8279237913972219,author_first,CHN & USA excluded,MirrorvPW
62,23.810467658884107,3.492102054529342,0.8461323835693779,author_first,CHN & USA excluded,MirrorvPW
63,25.121608593857594,3.5092814804926946,0.8470111913423358,author_first,CHN & USA excluded,MirrorvPW
66,23.84112536201903,3.509085718162547,0.8375596401686538,author_first,CHN & USA excluded,MirrorvPW
62,24.06923306475679,3.4829571305083307,0.8439165788080528,author_first,CHN & USA excluded,MirrorvPW
62,25.147913287125792,3.5436276204441057,0.8586169699936701,author_first,CHN & USA excluded,MirrorvPW
60,22.362842091738404,3.440808835008582,0.840380867491321,author_first,CHN & USA excluded,MirrorvPW
63,23.480640465793307,3.472584980904272,0.8381540090367091,author_first,CHN & USA excluded,MirrorvPW
64,23.201061668523494,3.5014361983570526,0.8419174398931375,author_first,CHN & USA excluded,MirrorvPW
64,26.049242424242426,3.5361631458025533,0.8502675057039434,author_first,CHN & USA excluded,MirrorvPW
57,24.470958712386285,3.4791499517609923,0.8605258061999341,author_first,CHN & USA excluded,MirrorvPW
56,23.88970588235294,3.4883700616577262,0.8666000711656192,author_first,CHN & USA excluded,MirrorvPW
62,24.04866109991362,3.502599566132181,0.8486759187740656,author_first,CHN & USA excluded,MirrorvPW
62,24.14738805970149,3.481646353920845,0.8435989791213948,author_first,CHN & USA excluded,MirrorvPW
67,26.432764346952958,3.587522619354334,0.8532187591572327,author_first,CHN & USA excluded,MirrorvPW
57,25.51286654697786,3.508727192744521,0.8678413802612471,author_first,CHN & USA excluded,MirrorvPW
67,24.380213089802133,3.5420417503351596,0.842402066205784,author_first,CHN & USA excluded,MirrorvPW
67,25.89405847217856,3.584328064660987,0.8524589997687307,author_first,CHN & USA excluded,MirrorvPW
61,24.25893315723824,3.520144457124209,0.8563007704523922,author_first,CHN & USA excluded,MirrorvPW
66,26.815780785737868,3.5984534790182567,0.8588902190250121,author_first,CHN & USA excluded,MirrorvPW
62,24.14201349831271,3.5010699582077054,0.8483052965016195,author_first,CHN & USA excluded,MirrorvPW
60,25.179694375550042,3.537679352447858,0.864040458414148,author_first,CHN & USA excluded,MirrorvPW
66,22.08230759666791,3.487351107874925,0.8323719548757341,author_first,CHN & USA excluded,MirrorvPW
62,23.46865067899451,3.4707319282028952,0.84095442609751,author_first,CHN & USA excluded,MirrorvPW
60,23.48040055339614,3.4643392607768795,0.8461279230726733,author_first,CHN & USA excluded,MirrorvPW
69,24.518259409542466,3.5357674422087078,0.8350681397290509,author_first,CHN & USA excluded,MirrorvPW
61,27.175717639930316,3.5780026092436885,0.8703751872384967,author_first,CHN & USA excluded,MirrorvPW
60,24.93299383543286,3.4946236421823973,0.8535245602987991,author_first,CHN & USA excluded,MirrorvPW
62,26.035872235872237,3.541096044294701,0.8580035719520221,author_first,CHN & USA excluded,MirrorvPW
63,24.66500666339342,3.521306609453493,0.8499136142068879,author_first,CHN & USA excluded,MirrorvPW
64,24.237827715355806,3.5050106784908843,0.8427769206869433,author_first,CHN & USA excluded,MirrorvPW
63,22.13169946775591,3.453328270429097,0.8335061489629078,author_first,CHN & USA excluded,MirrorvPW
57,23.837632548695193,3.4719179155392643,0.8587370492085835,author_first,CHN & USA excluded,MirrorvPW
64,24.58883381163579,3.5049966086871773,0.842773537614271,author_first,CHN & USA excluded,MirrorvPW
64,24.286325106893706,3.511215695063259,0.8442689117932098,author_first,CHN & USA excluded,MirrorvPW
62,24.561194668187323,3.5079353738869123,0.8499687789663738,author_first,CHN & USA excluded,MirrorvPW
64,24.5788075767107,3.526933008525214,0.8480481268244865,author_first,CHN & USA excluded,MirrorvPW
61,25.284046692607006,3.5534010438671775,0.8643906773290791,author_first,CHN & USA excluded,MirrorvPW
67,24.812517462978484,3.5393694205018007,0.8417665073016599,author_first,CHN & USA excluded,MirrorvPW
65,24.931641791044775,3.5458389491176767,0.8494274057151209,author_first,CHN & USA excluded,MirrorvPW
64,24.22085286119308,3.5146500353383927,0.8450946960738199,author_first,CHN & USA excluded,MirrorvPW
67,23.78595374737201,3.5145570000831894,0.8358653814252562,author_first,CHN & USA excluded,MirrorvPW
64,24.41046679997242,3.512258874645215,0.844519743461484,author_first,CHN & USA excluded,MirrorvPW
62,23.029570245761597,3.4669476883895567,0.8400375090649436,author_first,CHN & USA excluded,MirrorvPW
58,24.990805840995133,3.4881455071974004,0.859055403101938,author_first,CHN & USA excluded,MirrorvPW
